BBG Ticker,Name,index,fsym id
TEF SM Equity,Telefonica SA,SXXP,CPDD2G-R
CRDA LN Equity,Croda International PLC,SXXP,CN97ZF-R
BNZL LN Equity,Bunzl PLC,SXXP,CMX879-R
LDO IM Equity,Leonardo SpA,SXXP,CM4SB4-R
AV/ LN Equity,Aviva PLC,SXXP,CKVFC8-R
CTEC LN Equity,ConvaTec Group PLC,SXXP,CHLB60-R
ORNBV FH Equity,Orion Oyj,SXXP,CGMTCS-R
ERF FP Equity,Eurofins Scientific SE,SXXP,CGGTW3-R
ANTO LN Equity,Antofagasta PLC,SXXP,CGFLHY-R
ULVR LN Equity,Unilever PLC,SXXP,CGF31Z-R
COLOB DC Equity,Coloplast A/S,SXXP,CD71SM-R
SWECB SS Equity,Sweco AB,SXXP,CD6ZNK-R
TEMN SW Equity,Temenos AG,SXXP,CC6S48-R
ELI BB Equity,Elia Group SA/NV,SXXP,CB3CHZ-R
SMIN LN Equity,Smiths Group PLC,SXXP,C7RT3W-R
PNDORA DC Equity,Pandora A/S,SXXP,C6RB2B-R
SALM NO Equity,Salmar ASA,SXXP,C6LWM5-R
SIG LN Equity,Signature Aviation PLC,SXXP,C6LRH5-R
AMS SW Equity,ams AG,SXXP,C5K9GL-R
AGS BB Equity,Ageas SA/NV,SXXP,C5C2LR-R
MKS LN Equity,Marks & Spencer Group PLC,SXXP,C5C1JQ-R
SRAIL SW Equity,Stadler Rail AG,SXXP,C2Z78Z-R
ATO FP Equity,Atos SE,SXXP,C1ZH3L-R
SSO NO Equity,Scatec ASA,SXXP,C127WQ-R
BKG LN Equity,Berkeley Group Holdings PLC,SXXP,C11GSC-R
WLN FP Equity,Worldline SA/France,SXXP,C0V8L5-R
LAND LN Equity,Land Securities Group PLC,SXXP,BXLFMX-R
CNP FP Equity,CNP Assurances,SXXP,BXL2ZL-R
SOF BB Equity,Sofina SA,SXXP,BV5649-R
BAER SW Equity,Julius Baer Group Ltd,SXXP,BS3CJJ-R
DOM SS Equity,Dometic Group AB,SXXP,BRPSY3-R
QLT LN Equity,Quilter PLC,SXXP,BR55CN-R
UN01 GR Equity,Uniper SE,SXXP,BQK76V-R
NDA SS Equity,Nordea Bank Abp,SXXP,BQ62W9-R
ADDTB SS Equity,AddTech AB,SXXP,BNNFG1-R
AKERBP NO Equity,Aker BP ASA,SXXP,BLBW30-R
VIE FP Equity,Veolia Environnement SA,SXXP,BLBH7J-R
BEZ LN Equity,Beazley PLC,SXXP,BK790F-R
IMCD NA Equity,IMCD NV,SXXP,BK738W-R
TPK LN Equity,Travis Perkins PLC,SXXP,BJ362H-R
SMWH LN Equity,WH Smith PLC,SXXP,BFWWTD-R
ENEL IM Equity,Enel SpA,SXXP,BFTG53-R
WIHL SS Equity,Wihlborgs Fastigheter AB,SXXP,BCFSNZ-R
BC8 GR Equity,Bechtle AG,SXXP,BB8V37-R
IBE SM Equity,Iberdrola SA,SXXP,B97PT2-R
UHR SW Equity,Swatch Group AG/The,SXXP,B93JW5-R
ADYEN NA Equity,Adyen NV,SXXP,B8DGF3-R
TATE LN Equity,Tate & Lyle PLC,SXXP,B80DS4-R
SHL GR Equity,Siemens Healthineers AG,SXXP,B4W80H-R
FRE GR Equity,Fresenius SE & Co KGaA,SXXP,B3LWD0-R
MNG LN Equity,M&G PLC,SXXP,B18MVG-R
OTE1V FH Equity,Metso Outotec Oyj,SXXP,B045ZY-R
